item_id,is_eligible_search,is_eligible_checkout,gtin,mpn,identifier_exists,title,description,url,brand,condition,product_category,material,dimensions,length,width,height,dimensions_unit,weight,item_weight_unit,age_group,image_url,additional_image_urls,video_url,model_3d_url,price,sale_price,sale_price_start_date,sale_price_end_date,unit_pricing_measure,pricing_trend,availability,availability_date,expiration_date,pickup_method,pickup_sla,group_id,listing_has_variations,variant_dict,item_group_title,color,size,size_system,gender,offer_id,custom_variant1_category,custom_variant1_option,custom_variant2_category,custom_variant2_option,custom_variant3_category,custom_variant3_option,shipping,is_digital,seller_name,marketplace_seller,seller_url,seller_privacy_policy,seller_tos,accepts_returns,return_deadline_in_days,accepts_exchanges,return_policy,popularity_score,return_rate,warning,age_restriction,review_count,star_rating,store_review_count,store_star_rating,q_and_a,reviews,related_product_id,relationship_type,target_countries,store_country,geo_price,geo_availability
,,,,,,Xiang yin wan - 1 flacon de 100 gélules -  50g,Pour tonifier le Yin et le Qi du Poumon.,https://calebasse.com/produits/xiang-yin-wan-4182?product=5680,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Xiang yin wan - 1 flacon de poudre concentrée - 100g,Pour tonifier le Yin et le Qi du Poumon.,https://calebasse.com/produits/xiang-yin-wan-4182?product=5682,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Qing fei zhi ke wan - 1 flacon de 100 gélules -  50g,Pour soulager les sensibilités de la gorge.,https://calebasse.com/produits/qing-fei-zhi-ke-wan-4491?product=5456,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Qing fei zhi ke wan - 1 flacon de poudre concentrée - 100g,Pour soulager les sensibilités de la gorge.,https://calebasse.com/produits/qing-fei-zhi-ke-wan-4491?product=5457,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Papyrus de Chine - Xiao tong cao - 1 Petit Sachet plante 50g,Pour éliminer les toxines.,https://calebasse.com/produits/xiao-tong-cao-papyrus-de-chine-3924?product=4714,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Maca - 1 Flacon plante 50g,Pour stimuler le désir sexuel.,https://calebasse.com/produits/maca-3867?product=4484,,,,,,,,,,,,,,,,,11.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"100 aiguilles sans tube -0,16 x 25 mm - 1 boîte d’aiguilles siliconées",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-016-x-25-mm-4574?product=6613,,,,,,,,,,,,,,,,,2.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"100 aiguilles sans tube -0,16 x 25 mm - 10 boîtes d’aiguilles siliconées + 1 gratuite",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-016-x-25-mm-4574?product=6615,,,,,,,,,,,,,,,,,29 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Clou de Girofle - Ding xiang - 1 Petit Sachet plante 50g,Pour favoriser l'appétit et maintenir une bonne digestion.,https://calebasse.com/produits/ding-xiang-clou-de-girofle-3786?product=4138,,,,,,,,,,,,,,,,,7.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Clou de Girofle - Ding xiang - 1 Grand Sachet plante 300g,Pour favoriser l'appétit et maintenir une bonne digestion.,https://calebasse.com/produits/ding-xiang-clou-de-girofle-3786?product=4141,,,,,,,,,,,,,,,,,34.13 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Clou de Girofle - Ding xiang - 1 flacon de poudre concentrée - 100g,Pour favoriser l'appétit et maintenir une bonne digestion.,https://calebasse.com/produits/ding-xiang-clou-de-girofle-3786?product=4142,,,,,,,,,,,,,,,,,37.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Clou de Girofle - Ding xiang - 1 flacon de 100 gélules -  50g,Pour favoriser l'appétit et maintenir une bonne digestion.,https://calebasse.com/produits/ding-xiang-clou-de-girofle-3786?product=4144,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Cahiers Cliniques d'acupuncture N°11 - 1 livre,De Bernard DE WURSTEMBERGER - Robert DU BOIS,https://calebasse.com/produits/livre-cahiers-cliniques-dacupuncture-n11-4996?product=7206,,,,,,,,,,,,,,,,,32 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Racine de Figuier de Chine - Xuan shen - 1 flacon de poudre concentrée - 100g,Pour améliorer le confort circulatoire.,https://calebasse.com/produits/xuan-shen-racine-de-figuier-de-chine-3949?product=4800,,,,,,,,,,,,,,,,,37.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Racine de Figuier de Chine - Xuan shen - 1 flacon de 100 gélules -  50g,Pour améliorer le confort circulatoire.,https://calebasse.com/produits/xuan-shen-racine-de-figuier-de-chine-3949?product=4801,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Comprendre l'acupuncture - 1 livre,De Franck Labat,https://calebasse.com/produits/livre-comprendre-lacupuncture-4859?product=7063,,,,,,,,,,,,,,,,,17 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Cahiers cliniques d’Acupuncture n°7 - 1 livre,De Bernard Cygler et Bernard de Wurstemberger,https://calebasse.com/produits/livre-cahiers-cliniques-dacupuncture-n7-4837?product=7029,,,,,,,,,,,,,,,,,35 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Les Trésors de la Médecine Chinoise pour le monde d'aujourd'hui - 1 livre,De Liliane Papin et Ke Wen,https://calebasse.com/produits/livre-les-tresors-de-la-medecine-chinoise-pour-le-monde-daujourdhui-4793?product=7019,,,,,,,,,,,,,,,,,22 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Graines d'Oxyphylle - Yi zhi ren - 1 Petit Sachet plante 100g,Pour préserver la santé masculine.,https://calebasse.com/produits/yi-zhi-ren-graines-doxyphylle-3952?product=4828,,,,,,,,,,,,,,,,,11.6 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Graines d'Oxyphylle - Yi zhi ren - 1 Grand Sachet plante 280g,Pour préserver la santé masculine.,https://calebasse.com/produits/yi-zhi-ren-graines-doxyphylle-3952?product=4829,,,,,,,,,,,,,,,,,29.4 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Graines d'Oxyphylle - Yi zhi ren - 1 flacon de poudre concentrée - 100g,Pour préserver la santé masculine.,https://calebasse.com/produits/yi-zhi-ren-graines-doxyphylle-3952?product=4831,,,,,,,,,,,,,,,,,37.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Graines d'Oxyphylle - Yi zhi ren - 1 flacon de 100 gélules -  50g,Pour préserver la santé masculine.,https://calebasse.com/produits/yi-zhi-ren-graines-doxyphylle-3952?product=4832,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ciboulette - 1 Petit Sachet plante 100g,Pour ouvrir l’appétit et faciliter la digestion.,https://calebasse.com/produits/ciboulette-4308?product=6134,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Souchet rond - Xiang fu - 1 Petit Sachet plante 100g,Pour un cycle menstruel sain et régulier.,https://calebasse.com/produits/xiang-fu-souchet-rond-3939?product=4768,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Souchet rond - Xiang fu - 1 Grand Sachet plante 300g,Pour un cycle menstruel sain et régulier.,https://calebasse.com/produits/xiang-fu-souchet-rond-3939?product=4769,,,,,,,,,,,,,,,,,29.5 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Souchet rond - Xiang fu - 1 flacon de poudre concentrée - 100g,Pour un cycle menstruel sain et régulier.,https://calebasse.com/produits/xiang-fu-souchet-rond-3939?product=4770,,,,,,,,,,,,,,,,,37.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Souchet rond - Xiang fu - 1 flacon de 100 gélules -  50g,Pour un cycle menstruel sain et régulier.,https://calebasse.com/produits/xiang-fu-souchet-rond-3939?product=4771,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lobélie - Ban bian lian - 1 Petit Sachet plante 50g,,https://calebasse.com/produits/ban-bian-lian-lobelie-5039?product=7262,,,,,,,,,,,,,,,,,4.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Romarin - 1 Grand Sachet plante 300g,Pour soulager les voies respiratoires.,https://calebasse.com/produits/romarin-4358?product=6238,,,,,,,,,,,,,,,,,29.5 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Romarin - 1 Petit Sachet plante 100g,Pour soulager les voies respiratoires.,https://calebasse.com/produits/romarin-4358?product=6239,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,60 x 75 mm - 100 aiguilles siliconées avec anneaux  - Zhong Yan Tai He 
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-060-x-75-mm-4659?product=6698,,,,,,,,,,,,,,,,,18.8 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,60 x 75 mm - 100 aiguilles siliconées avec anneaux - Yun Long
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-060-x-75-mm-4659?product=7580,,,,,,,,,,,,,,,,,18.8 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,60 x 75 mm - 10 boîtes d'aiguilles siliconées avec anneaux - Zhong Yan Tai He + 1 gratuite
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-060-x-75-mm-4659?product=6699,,,,,,,,,,,,,,,,,188 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,60 x 75 mm - 10 boîtes d'anguilles siliconées avec anneaux - Yun Long + 1 gratuite
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-060-x-75-mm-4659?product=7581,,,,,,,,,,,,,,,,,188 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"100 aiguilles sans tube -0,25 x 13 mm - 1 boîte d’aiguilles siliconées",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-025-x-13-mm-4584?product=6638,,,,,,,,,,,,,,,,,2.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"100 aiguilles sans tube -0,25 x 13 mm - 10 boîtes d’aiguilles siliconées + 1 gratuite",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-025-x-13-mm-4584?product=6639,,,,,,,,,,,,,,,,,29 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gua lou ren - 1 Flacon poudre moulue 100g,Réservé aux professionnels uniquement,https://calebasse.com/produits/gua-lou-ren-4773?product=6970,,,,,,,,,,,,,,,,,15.2 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gua lou ren - 1 Flacon poudre moulue 300g,Réservé aux professionnels uniquement,https://calebasse.com/produits/gua-lou-ren-4773?product=6971,,,,,,,,,,,,,,,,,40.1 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fleurs de Lys - Bai he hua - 1 Petit Sachet plante 50g,Pour retrouver le confort respiratoire.,https://calebasse.com/produits/bai-he-hua-fleurs-de-lys-3744?product=3992,,,,,,,,,,,,,,,,,7.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,An shen ding zhi wan - 1 Flacon gélules en poudre concentrée 50g,,https://calebasse.com/produits/an-shen-ding-zhi-wan-4901?product=7108,,,,,,,,,,,,,,,,,29.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Xiang sha yang wei wan - 1 flacon de 100 gélules -  50g,Pour réchauffer le Foyer Médian.,https://calebasse.com/produits/xiang-sha-yang-wei-wan-4180?product=5676,,,,,,,,,,,,,,,,,29.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Xiang sha yang wei wan - 1 flacon de poudre concentrée - 100g,Pour réchauffer le Foyer Médian.,https://calebasse.com/produits/xiang-sha-yang-wei-wan-4180?product=5679,,,,,,,,,,,,,,,,,40.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Zhi gan cao tang - 1 flacon de 100 gélules -  50g,Pour tonifier le Cœur.,https://calebasse.com/produits/zhi-gan-cao-tang-4394?product=6344,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Zhi gan cao tang - 1 flacon de poudre concentrée - 100g,Pour tonifier le Cœur.,https://calebasse.com/produits/zhi-gan-cao-tang-4394?product=6346,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ispaghul - 1 Petit Sachet plante 100g,Pour retrouver le confort intestinal.,https://calebasse.com/produits/ispaghul-4329?product=6178,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ispaghul - 1 Grand Sachet plante 300g,Pour retrouver le confort intestinal.,https://calebasse.com/produits/ispaghul-4329?product=6179,,,,,,,,,,,,,,,,,29.5 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pétales d'Oranger - 1 Petit Sachet plante 100g,Pour calmer la nervosité et favoriser le sommeil.,https://calebasse.com/produits/petales-doranger-4343?product=6206,,,,,,,,,,,,,,,,,9.7 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pétales d'Oranger - 1 Grand Sachet plante 300g,Pour calmer la nervosité et favoriser le sommeil.,https://calebasse.com/produits/petales-doranger-4343?product=6207,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marteau de massage en tissu et aux poudres aromatiques - 1 marteau orange,Un accessoire traditionnel garni de graines naturelles pour un massage tonique et profond qui stimule la circulation et détend les muscles. ,https://calebasse.com/produits/marteau-de-massage-en-tissu-et-aux-poudres-aromatiques-5225?product=7597,,,,,,,,,,,,,,,,,14.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marteau de massage en tissu et aux poudres aromatiques - 1 marteau vert,Un accessoire traditionnel garni de graines naturelles pour un massage tonique et profond qui stimule la circulation et détend les muscles. ,https://calebasse.com/produits/marteau-de-massage-en-tissu-et-aux-poudres-aromatiques-5225?product=7598,,,,,,,,,,,,,,,,,14.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marteau de massage en tissu et aux poudres aromatiques - 1 marteau bleu,Un accessoire traditionnel garni de graines naturelles pour un massage tonique et profond qui stimule la circulation et détend les muscles. ,https://calebasse.com/produits/marteau-de-massage-en-tissu-et-aux-poudres-aromatiques-5225?product=7606,,,,,,,,,,,,,,,,,14.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reine-des-Près - 1 Petit Sachet plante 100g,Pour soulager les sensibilités articulaires.,https://calebasse.com/produits/reine-des-pres-4357?product=6236,,,,,,,,,,,,,,,,,9.7 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reine-des-Près - 1 Grand Sachet plante 300g,Pour soulager les sensibilités articulaires.,https://calebasse.com/produits/reine-des-pres-4357?product=6237,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Achillée Millefeuille - 1 Petit Sachet plante 100g,Pour soulager les troubles digestifs.,https://calebasse.com/produits/achillee-millefeuille-4283?product=6082,,,,,,,,,,,,,,,,,9.7 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Achillée Millefeuille - 1 Grand Sachet plante 200g,Pour soulager les troubles digestifs.,https://calebasse.com/produits/achillee-millefeuille-4283?product=6083,,,,,,,,,,,,,,,,,19.7 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,50 x 60 mm - 100 aiguilles siliconées avec anneaux  - Zhong Yan Tai He 
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-050-x-60-mm-4655?product=6690,,,,,,,,,,,,,,,,,18.8 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,50 x 60 mm - 100 aiguilles siliconées avec anneaux - Yun Long
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-050-x-60-mm-4655?product=7576,,,,,,,,,,,,,,,,,18.8 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,50 x 60 mm - 10 boîtes d'aiguilles siliconées avec anneaux - Zhong Yan Tai He + 1 gratuite
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-050-x-60-mm-4655?product=6691,,,,,,,,,,,,,,,,,188 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Aiguilles couteau -0,50 x 60 mm - 10 boîtes d'anguilles siliconées avec anneaux - Yun Long + 1 gratuite
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-050-x-60-mm-4655?product=7577,,,,,,,,,,,,,,,,,188 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marrube Noir - 1 Petit Sachet plante 100g,Pour soulager l’estomac.,https://calebasse.com/produits/marrube-noir-4334?product=6188,,,,,,,,,,,,,,,,,9.6 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marrube Noir - 1 Grand Sachet plante 200g,Pour soulager l’estomac.,https://calebasse.com/produits/marrube-noir-4334?product=6190,,,,,,,,,,,,,,,,,19 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cerfeuil - 1 Petit Sachet plante 100g,Pour soulager les inconforts digestifs.,https://calebasse.com/produits/cerfeuil-4305?product=6126,,,,,,,,,,,,,,,,,8.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cerfeuil - 1 Grand Sachet plante 300g,Pour soulager les inconforts digestifs.,https://calebasse.com/produits/cerfeuil-4305?product=6127,,,,,,,,,,,,,,,,,26.4 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Armoise capillaire - Yin chen hao - 1 Petit Sachet plante 50g,Pour stimuler la fonction hépatique.,https://calebasse.com/produits/yin-chen-hao-armoise-capillaire-3953?product=4834,,,,,,,,,,,,,,,,,7.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Armoise capillaire - Yin chen hao - 1 Grand Sachet plante 150g,Pour stimuler la fonction hépatique.,https://calebasse.com/produits/yin-chen-hao-armoise-capillaire-3953?product=4835,,,,,,,,,,,,,,,,,18.96 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Armoise capillaire - Yin chen hao - 1 flacon de 100 gélules -  50g,Pour stimuler la fonction hépatique.,https://calebasse.com/produits/yin-chen-hao-armoise-capillaire-3953?product=4839,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Long mu zhuang gu ke li - 1 flacon de 100 gélules -  50g,Pour tonifier la Rate et apaiser le Shen.,https://calebasse.com/produits/long-mu-zhuang-gu-ke-li-4105?product=5372,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Long mu zhuang gu ke li - 1 flacon de poudre concentrée - 100g,Pour tonifier la Rate et apaiser le Shen.,https://calebasse.com/produits/long-mu-zhuang-gu-ke-li-4105?product=5374,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Poudre Moulue de Guarana - Minceur & Tonus - 1 Flacon gélules en poudre moulue 50g,Pour combattre les excès de poids,https://calebasse.com/produits/extrait-de-guarana-minceur-and-tonus-5230?product=6258,,,,,,,,,,,,,,,,,15.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thé Mao yan mei - Mao yan mei cha - 1 Petit Sachet plante 50g,,https://calebasse.com/produits/mao-yan-mei-cha-the-mao-yan-mei-5043?product=7270,,,,,,,,,,,,,,,,,7.6 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Er chen he san zi yang qin tang - 1 flacon de 100 gélules -  50g,Pour favoriser l'évacuation du flegme,https://calebasse.com/produits/er-chen-he-san-zi-yang-qin-tang-4044?product=5131,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Er chen he san zi yang qin tang - 1 flacon de poudre concentrée - 100g,Pour favoriser l'évacuation du flegme,https://calebasse.com/produits/er-chen-he-san-zi-yang-qin-tang-4044?product=5134,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fougère rocheuse - Shi wei - 1 Petit Sachet plante 50g,Pour un confort urinaire optimal. ,https://calebasse.com/produits/shi-wei-fougere-rocheuse-3917?product=4692,,,,,,,,,,,,,,,,,7.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
